PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
1705.00,625.00,0.00,234.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,10268,1026804,30268,ALO,"Waterloo, IA",IA,19,Iowa,61,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,1,1,F
1706.00,0.00,0.00,408.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12448,1244807,32448,JAN,"Jackson/Vicksburg, MS",MS,28,Mississippi,53,2026,1,1,1,F
1706.00,0.00,0.00,503.00,9E,20363,Endeavor Air Inc.,07024,D,9E,Endeavor Air Inc.,2,2,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,2026,1,2,2,F
1706.00,0.00,0.00,930.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,2026,1,2,2,F
1706.00,0.00,0.00,1143.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,14082,1408203,34082,PGD,"Punta Gorda, FL",FL,12,Florida,33,14576,1457607,34576,ROC,"Rochester, NY",NY,36,New York,22,2026,1,2,3,F
1707.00,0.00,0.00,630.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,14057,1405703,34057,PDX,"Portland, OR",OR,41,Oregon,92,2026,1,2,2,F
1707.00,0.00,0.00,841.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,14112,1411206,33195,PIE,"St. Petersburg, FL",FL,12,Florida,33,10676,1067603,30676,BLV,"Belleville, IL",IL,17,Illinois,41,2026,1,2,2,F
1707.00,0.00,0.00,1023.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,11624,1162403,31624,EYW,"Key West, FL",FL,12,Florida,33,2026,1,1,3,F
1707.00,95.00,0.00,287.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,11977,1197705,31977,GRB,"Green Bay, WI",WI,55,Wisconsin,45,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2026,1,2,1,F
1708.00,0.00,0.00,1184.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,14082,1408203,34082,PGD,"Punta Gorda, FL",FL,12,Florida,33,2026,1,2,3,F
1708.00,17.00,0.00,226.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,10397,1039708,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11057,1105704,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2026,1,2,1,F
1709.00,0.00,0.00,250.00,C5,20445,CommuteAir LLC dba CommuteAir,06944,D,C5,CommuteAir LLC dba CommuteAir,2,2,12397,1239703,32397,ITH,"Ithaca/Cortland, NY",NY,36,New York,22,12264,1226403,30852,IAD,"Washington, DC",VA,51,Virginia,38,2026,1,1,1,F
1709.00,0.00,0.00,374.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,12266,1226604,31453,IAH,"Houston, TX",TX,48,Texas,74,12992,1299206,32600,LIT,"Little Rock, AR",AR,05,Arkansas,71,2026,1,1,1,F
1709.00,0.00,0.00,742.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,10408,1040805,30408,ATW,"Appleton, WI",WI,55,Wisconsin,45,11057,1105704,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2026,1,1,2,F
1710.00,0.00,0.00,931.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,14698,1469803,34236,SBP,"San Luis Obispo, CA",CA,06,California,91,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,2026,1,2,2,F
1710.00,0.00,0.00,1071.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,14576,1457607,34576,ROC,"Rochester, NY",NY,36,New York,22,12882,1288204,33195,LAL,"Lakeland, FL",FL,12,Florida,33,2026,1,1,3,F
1710.00,248.00,0.00,294.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,13158,1315805,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,2026,1,1,1,F
1710.00,306.00,0.00,1868.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,14107,1410703,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2026,1,2,4,F
1711.00,0.00,0.00,509.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,14698,1469803,34236,SBP,"San Luis Obispo, CA",CA,06,California,91,14107,1410703,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2026,1,2,2,F
1711.00,0.00,0.00,610.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13244,1324403,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,2026,1,1,2,F
1711.00,0.00,0.00,712.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,10397,1039708,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2026,1,1,2,F
1711.00,0.00,0.00,1231.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,15370,1537003,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2026,1,2,3,F
1711.00,1359.00,0.00,403.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13198,1319802,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,2026,1,1,1,F
1712.00,0.00,0.00,634.00,OH,20397,PSA Airlines Inc.,07028,D,OH,PSA Airlines Inc.,2,2,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,2026,1,2,2,F
1712.00,0.00,0.00,1042.00,YV,20378,Mesa Airlines Inc.,06689,D,YV,Mesa Airlines Inc.,2,2,12266,1226604,31453,IAH,"Houston, TX",TX,48,Texas,74,11986,1198604,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,2026,1,2,3,F
1713.00,71.00,0.00,1032.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2026,1,2,3,F
1714.00,0.00,0.00,760.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,10617,1061705,30617,BIH,"Bishop, CA",CA,06,California,91,2026,1,2,2,F
1714.00,0.00,0.00,829.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,10721,1072103,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2026,1,1,2,F
1714.00,0.00,0.00,995.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,14082,1408203,34082,PGD,"Punta Gorda, FL",FL,12,Florida,33,14952,1495204,34952,SPI,"Springfield, IL",IL,17,Illinois,41,2026,1,1,2,F
1714.00,0.00,11167.00,1075.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,12266,1226604,31453,IAH,"Houston, TX",TX,48,Texas,74,2026,1,2,3,F
1714.00,7.00,0.00,1136.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,14107,1410703,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,12992,1299206,32600,LIT,"Little Rock, AR",AR,05,Arkansas,71,2026,1,1,3,F
1715.00,0.00,0.00,509.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,14107,1410703,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,14698,1469803,34236,SBP,"San Luis Obispo, CA",CA,06,California,91,2026,1,2,2,F
1715.00,0.00,0.00,518.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,10135,1013507,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,42,Pennsylvania,23,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,South Carolina,37,2026,1,2,2,F
1715.00,0.00,0.00,577.00,OH,20397,PSA Airlines Inc.,07028,D,OH,PSA Airlines Inc.,2,2,11973,1197303,31973,GPT,"Gulfport/Biloxi, MS",MS,28,Mississippi,53,11057,1105704,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2026,1,2,2,F
1715.00,0.00,0.00,675.00,OH,20397,PSA Airlines Inc.,07028,D,OH,PSA Airlines Inc.,2,2,10693,1069303,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,14100,1410006,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2026,1,2,2,F
1715.00,0.00,0.00,1025.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,14512,1451202,34512,RFD,"Rockford, IL",IL,17,Illinois,41,14761,1476108,34761,SFB,"Sanford, FL",FL,12,Florida,33,2026,1,2,3,F
1716.00,579.00,0.00,358.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13851,1385104,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2026,1,2,1,F
1717.00,0.00,0.00,694.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13851,1385104,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2026,1,1,2,F
1717.00,0.00,0.00,837.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13495,1349506,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,2026,1,2,2,F
1717.00,48.00,0.00,962.00,QX,19687,Horizon Air,06580,D,QX,Horizon Air,2,2,11884,1188402,31884,GEG,"Spokane, WA",WA,53,Washington,93,14908,1490804,32575,SNA,"Santa Ana, CA",CA,06,California,91,2026,1,2,2,F
1717.00,3449.00,0.00,1947.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,10693,1069303,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,2026,1,1,4,F
1717.00,21061.00,2693.00,95.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,12523,1252306,32523,JNU,"Juneau, AK",AK,02,Alaska,1,14828,1482805,34828,SIT,"Sitka, AK",AK,02,Alaska,1,2026,1,2,1,F
1718.00,0.00,0.00,684.00,OH,20397,PSA Airlines Inc.,07028,D,OH,PSA Airlines Inc.,2,2,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,11057,1105704,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2026,1,2,2,F
1718.00,0.00,0.00,792.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,14814,1481404,30476,SHV,"Shreveport, LA",LA,22,Louisiana,72,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,2026,1,1,2,F
1719.00,0.00,0.00,472.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13871,1387103,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,2026,1,2,1,F
1719.00,0.00,0.00,626.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11638,1163807,31638,FAT,"Fresno, CA",CA,06,California,91,14057,1405703,34057,PDX,"Portland, OR",OR,41,Oregon,92,2026,1,1,2,F
1719.00,0.00,0.00,1042.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2026,1,2,3,F
1719.00,0.00,0.00,1122.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,14100,1410006,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11624,1162403,31624,EYW,"Key West, FL",FL,12,Florida,33,2026,1,1,3,F
1720.00,0.00,0.00,460.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11995,1199502,31995,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,36,2026,1,1,1,F
1720.00,0.00,0.00,1231.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,15370,1537003,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,2026,1,2,3,F
1720.00,123.00,0.00,168.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,11057,1105704,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,2026,1,2,1,F
1720.00,2257.00,0.00,1404.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,10693,1069303,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2026,1,1,3,F
1721.00,0.00,0.00,1572.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,12320,1232003,32320,ILG,"Wilmington, DE",DE,10,Delaware,31,2026,1,2,4,F
1722.00,0.00,0.00,901.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,14685,1468503,34685,SAV,"Savannah, GA",GA,13,Georgia,34,10721,1072103,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2026,1,2,2,F
1723.00,0.00,0.00,273.00,9E,20363,Endeavor Air Inc.,07024,D,9E,Endeavor Air Inc.,2,2,14321,1432105,34321,PWM,"Portland, ME",ME,23,Maine,12,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2026,1,1,1,F
1723.00,0.00,0.00,588.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,14908,1490804,32575,SNA,"Santa Ana, CA",CA,06,California,91,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2026,1,1,2,F
1724.00,0.00,0.00,448.00,NK,20416,Spirit Air Lines,06830,D,NK,Spirit Air Lines,3,3,13495,1349506,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2026,1,1,1,F
1724.00,0.00,0.00,841.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,10676,1067603,30676,BLV,"Belleville, IL",IL,17,Illinois,41,14112,1411206,33195,PIE,"St. Petersburg, FL",FL,12,Florida,33,2026,1,2,2,F
1724.00,442.00,0.00,1264.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13244,1324403,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,14107,1410703,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2026,1,1,3,F
1725.00,0.00,0.00,168.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,11057,1105704,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2026,1,1,1,F
1725.00,0.00,0.00,977.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2026,1,2,2,F
1725.00,0.00,0.00,1026.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,10157,1015706,30157,ACV,"Arcata/Eureka, CA",CA,06,California,91,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,2026,1,2,3,F
1725.00,1652.00,5869.00,1075.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12266,1226604,31453,IAH,"Houston, TX",TX,48,Texas,74,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2026,1,2,3,F
1726.00,0.00,0.00,422.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,14685,1468503,34685,SAV,"Savannah, GA",GA,13,Georgia,34,11697,1169707,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2026,1,1,1,F
1726.00,0.00,0.00,668.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,14321,1432105,34321,PWM,"Portland, ME",ME,23,Maine,12,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2026,1,1,2,F
1726.00,0.00,0.00,996.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11603,1160303,31603,EUG,"Eugene, OR",OR,41,Oregon,92,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,2026,1,2,2,F
1726.00,1720.00,0.00,1188.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,11697,1169707,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,2026,1,2,3,F
1727.00,0.00,0.00,388.00,NK,20416,Spirit Air Lines,06830,D,NK,Spirit Air Lines,3,3,13204,1320403,31454,MCO,"Orlando, FL",FL,12,Florida,33,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,South Carolina,37,2026,1,2,1,F
1727.00,0.00,0.00,1262.00,B6,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,11697,1169707,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13296,1329605,30721,MHT,"Manchester, NH",NH,33,New Hampshire,14,2026,1,2,3,F
1727.00,13510.00,0.00,11.00,S2,21570,Star Marianas Air Inc.,01169,D,S2,Star Marianas Air Inc.,1,6,14955,1495503,34955,SPN,"Saipan, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,15215,1521504,35215,TIQ,"Tinian, TT",TT,75,U.S. Pacific Trust Territories and Possessions,5,2026,1,1,1,F
1728.00,0.00,0.00,743.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,10529,1052907,30529,BDL,"Hartford, CT",CT,09,Connecticut,11,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,2026,1,1,2,F
1729.00,0.00,0.00,90.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10155,1015503,30155,ACT,"Waco, TX",TX,48,Texas,74,2026,1,2,1,F
1729.00,0.00,0.00,474.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,New York,22,2026,1,1,1,F
1729.00,0.00,0.00,610.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13244,1324403,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2026,1,1,2,F
1729.00,0.00,0.00,977.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2026,1,2,2,F
1729.00,1681.00,0.00,1917.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,10693,1069303,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,2026,1,1,4,F
1730.00,220.00,0.00,1017.00,QX,19687,Horizon Air,06580,D,QX,Horizon Air,2,2,14004,1400404,34004,PAE,"Everett, WA",WA,53,Washington,93,14262,1426204,34262,PSP,"Palm Springs, CA",CA,06,California,91,2026,1,2,3,F
1731.00,0.00,0.00,505.00,9E,20363,Endeavor Air Inc.,07024,D,9E,Endeavor Air Inc.,2,2,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,12197,1219702,31703,HPN,"White Plains, NY",NY,36,New York,22,2026,1,2,2,F
1731.00,0.00,0.00,764.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,10693,1069303,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,2026,1,1,2,F
1731.00,0.00,0.00,1236.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11540,1154006,30615,ELP,"El Paso, TX",TX,48,Texas,74,2026,1,1,3,F
1731.00,380.00,0.00,718.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,13198,1319802,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,10140,1014006,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,2026,1,1,2,F
1731.00,464.00,0.00,1180.00,QX,19687,Horizon Air,06580,D,QX,Horizon Air,2,2,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,10140,1014006,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,2026,1,1,3,F
1732.00,0.00,0.00,688.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,14908,1490804,32575,SNA,"Santa Ana, CA",CA,06,California,91,2026,1,1,2,F
1732.00,0.00,0.00,1236.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,11540,1154006,30615,ELP,"El Paso, TX",TX,48,Texas,74,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2026,1,1,3,F
1732.00,0.00,0.00,1447.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11423,1142309,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,2026,1,1,3,F
1732.00,160.00,0.00,158.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,12264,1226403,30852,IAD,"Washington, DC",VA,51,Virginia,38,2026,1,2,1,F
1732.00,1598.00,0.00,476.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12264,1226403,30852,IAD,"Washington, DC",VA,51,Virginia,38,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,2026,1,2,1,F
1734.00,0.00,0.00,110.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,14262,1426204,34262,PSP,"Palm Springs, CA",CA,06,California,91,2026,1,2,1,F
1734.00,0.00,0.00,239.00,XE,21718,Delux Public Charters d/b/a JSX,01202,D,XE,Delux Public Charters d/b/a JSX,1,6,12191,1219104,31453,HOU,"Houston, TX",TX,48,Texas,74,11259,1125905,30194,DAL,"Dallas, TX",TX,48,Texas,74,2026,1,2,1,L
1734.00,0.00,0.00,480.00,QX,19687,Horizon Air,06580,D,QX,Horizon Air,2,2,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,2026,1,2,1,F
1734.00,0.00,0.00,767.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15249,1524906,35249,TLH,"Tallahassee, FL",FL,12,Florida,33,2026,1,1,2,F
1734.00,0.00,0.00,902.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,12892,1289209,32575,LAX,"Los Angeles, CA",CA,06,California,91,10849,1084907,30849,BZN,"Bozeman, MT",MT,30,Montana,84,2026,1,2,2,F
1734.00,1283.00,0.00,1404.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,10693,1069303,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,2026,1,1,3,F
1735.00,0.00,0.00,776.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129203,30325,DEN,"Denver, CO",CO,08,Colorado,82,14262,1426204,34262,PSP,"Palm Springs, CA",CA,06,California,91,2026,1,2,2,F
1735.00,0.00,0.00,1171.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2026,1,1,3,F
1735.00,0.00,0.00,1220.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,10721,1072103,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,2026,1,2,3,F
